,Subject,Course,Year,#_Stu_Enrolled,#_Stu_Responses,AvgHrsPerWk,AvgPriorInt,AvgInstrEffect,AvgAvailability,AvgChallenge,AvgLearned,AvgInstrRespect,AvgCourse,AvgInstructor,Std_Dev_Course,Std_Dev_Instr
311,AREN,3010,2014.6363636363637,35.18181818181818,25.545454545454547,3.5909090909090904,3.1636363636363636,4.081818181818182,4.654545454545455,5.190909090909091,4.381818181818182,5.7272727272727275,3.936363636363636,4.472727272727273,1.2818181818181817,1.1818181818181819
312,AREN,3050,2014.4,59.5,38.0,2.56,3.4400000000000004,4.28,4.890000000000001,4.66,4.840000000000001,5.76,4.380000000000001,4.840000000000001,1.0500000000000003,1.06
313,AREN,3060,2015.0,51.22222222222222,32.111111111111114,2.4777777777777774,3.8333333333333335,4.633333333333334,5.133333333333334,4.577777777777778,5.144444444444444,5.888888888888889,4.811111111111111,5.222222222222222,0.8966666666666667,0.8566666666666668
314,AREN,3130,2011.6666666666667,26.333333333333332,21.0,3.4,3.766666666666667,4.133333333333334,4.966666666666666,4.666666666666667,4.366666666666666,5.900000000000001,4.133333333333334,4.633333333333333,0.8666666666666667,1.0
315,AREN,3540,2014.4,39.2,32.9,3.9300000000000006,3.4299999999999997,5.1899999999999995,5.59,5.21,5.290000000000001,5.97,4.889999999999999,5.420000000000001,0.9900000000000002,0.79
316,AREN,4010,2014.0,13.6,12.8,5.46,4.72,5.4,5.32,5.76,5.380000000000001,5.88,5.02,5.3,0.9400000000000001,0.9400000000000001
317,AREN,4035,2014.0,56.44444444444444,42.44444444444444,2.522222222222222,3.8666666666666663,5.166666666666667,4.866666666666666,5.011111111111111,5.266666666666667,5.822222222222222,5.111111111111112,5.522222222222222,0.8222222222222224,0.7555555555555558
318,AREN,4045,2015.0,44.77777777777778,30.88888888888889,2.398888888888889,4.115555555555556,5.293333333333333,4.881111111111111,4.832222222222223,5.343333333333334,5.885555555555555,5.336666666666666,5.636666666666667,0.7366666666666668,0.61
319,AREN,4110,2015.7272727272727,23.818181818181817,16.454545454545453,3.588181818181818,4.102727272727273,5.132727272727273,5.199090909090909,5.072727272727272,4.896363636363636,5.828181818181818,4.866363636363636,5.332727272727272,0.94,0.8190909090909091
320,AREN,4130,2016.0,10.5,8.25,3.1000000000000005,4.35,4.925,5.65,4.675000000000001,5.199999999999999,5.75,5.0,5.2749999999999995,1.025,0.925
321,AREN,4315,2015.0,25.25,17.75,2.41,4.6,4.5775,4.95,4.125,4.305,5.93,4.5075,4.6274999999999995,1.3325000000000002,1.3175000000000001
322,AREN,4317,2014.9777777777779,20.466666666666665,16.155555555555555,4.974222222222223,4.948444444444446,4.491777777777777,4.833555555555556,4.891111111111112,4.8262222222222215,5.786666666666667,4.693333333333334,4.820888888888889,1.0577777777777777,1.0135555555555555
323,AREN,4420,2012.5,69.25,52.75,2.6999999999999997,3.825,4.375,4.925000000000001,3.825,4.075,5.775,4.075,4.8,1.25,1.1749999999999998
324,AREN,4466,2011.8,42.0,30.4,2.76,4.38,5.260000000000001,5.6,3.939999999999999,4.880000000000001,5.96,5.12,5.5,0.8400000000000001,0.62
325,AREN,4506,2016.6666666666667,30.583333333333332,27.5,2.8141666666666665,4.621666666666667,4.759166666666668,5.0125,4.0875,4.5874999999999995,5.846666666666667,4.4875,4.879166666666666,1.0066666666666666,0.8416666666666667
326,AREN,4530,2016.0,13.333333333333334,12.0,3.233333333333333,5.266666666666667,5.333333333333333,5.433333333333334,4.3,4.9,5.933333333333334,5.0,5.433333333333333,0.8333333333333334,0.6
327,AREN,4550,2014.6666666666667,24.666666666666668,19.77777777777778,3.5744444444444445,4.488888888888889,5.144444444444445,5.325555555555556,4.158888888888889,5.096666666666666,5.847777777777778,4.914444444444445,5.114444444444445,1.0366666666666666,1.0266666666666666
328,AREN,4560,2015.2857142857142,10.714285714285714,9.285714285714286,4.475714285714285,4.4471428571428575,5.661428571428572,5.875714285714286,5.79,5.604285714285715,6.0,5.247142857142857,5.932857142857142,0.7642857142857143,0.15857142857142856
329,AREN,4570,2014.5555555555557,24.333333333333332,17.77777777777778,3.3,3.4444444444444446,4.488888888888889,4.744444444444444,4.866666666666666,4.944444444444445,5.811111111111111,4.699999999999999,5.01111111111111,0.8444444444444444,0.6888888888888888
330,AREN,4580,2015.1666666666667,17.666666666666668,12.5,3.316666666666667,4.916666666666667,5.266666666666667,5.433333333333334,4.366666666666666,4.633333333333334,5.95,4.95,5.433333333333333,0.7666666666666666,0.44999999999999996
331,AREN,4606,2017.1666666666667,43.333333333333336,30.166666666666668,2.3866666666666663,5.003333333333334,5.539999999999999,5.541666666666667,4.239999999999999,5.206666666666667,5.888333333333333,5.426666666666667,5.666666666666667,0.7133333333333334,0.6066666666666666
332,AREN,4830,2015.2857142857142,13.80952380952381,11.738095238095237,3.2209523809523803,4.888333333333334,5.257857142857143,5.470714285714285,4.541666666666667,5.140476190476189,5.903095238095239,5.153333333333333,5.4228571428571435,0.7604761904761904,0.6285714285714287
333,AREN,4890,2017.0,15.0,10.666666666666666,2.6333333333333333,5.2,4.866666666666666,5.5,3.733333333333333,3.533333333333333,5.733333333333333,4.366666666666666,4.833333333333333,1.0666666666666667,0.7666666666666666
334,AREN,5020,2018.0,14.0,11.0,4.4,4.7,4.95,5.5,5.05,5.05,5.9,4.9,5.1,0.95,0.95
335,AREN,5110,2019.0,5.333333333333333,3.3333333333333335,4.7,4.366666666666666,5.2,5.266666666666667,4.666666666666667,4.833333333333333,5.666666666666667,4.366666666666666,5.333333333333333,0.9,0.6666666666666666
336,AREN,5890,2018.0,12.0,9.0,4.0,5.0,4.7,5.8,4.0,3.9,6.0,3.8,4.8,0.9,0.9
337,ARSC,1080,2014.1060606060605,14.681818181818182,12.196969696969697,2.846969696969699,3.5713636363636354,4.917121212121213,5.263030303030302,4.416212121212121,4.6831818181818194,5.678030303030303,4.893636363636365,5.2737878787878785,0.938939393939394,0.8222727272727272
338,ARSC,1081,2011.0,12.0,11.333333333333334,2.3333333333333335,4.3,5.133333333333334,5.433333333333334,4.5,4.933333333333334,5.666666666666667,4.8999999999999995,5.566666666666666,1.3,0.7333333333333334
339,ARSC,1150,2012.7142857142858,15.285714285714286,13.142857142857142,2.5857142857142854,3.8285714285714283,4.942857142857143,5.457142857142857,4.571428571428571,4.771428571428571,5.8,4.957142857142857,5.314285714285714,0.8714285714285713,0.7857142857142857
340,ARSC,1200,2013.5454545454545,9.454545454545455,8.363636363636363,2.8000000000000003,5.009090909090909,5.418181818181818,5.5636363636363635,4.263636363636365,5.136363636363637,5.909090909090909,5.3,5.372727272727273,0.8636363636363636,0.8272727272727273
341,ARSC,1400,2013.3181818181818,9.431818181818182,7.045454545454546,2.2568181818181814,3.806818181818183,5.222727272727274,5.493181818181819,4.715909090909091,5.245454545454546,5.879545454545456,5.209090909090911,5.577272727272727,0.8852272727272726,0.5659090909090909
342,ARSC,1420,2013.032258064516,11.451612903225806,9.225806451612904,2.0516129032258066,4.038709677419355,5.1645161290322585,5.503225806451613,4.406451612903226,4.983870967741935,5.919354838709678,5.080645161290324,5.577419354838711,0.8999999999999999,0.6193548387096773
343,ARSC,1432,2012.4074074074074,9.814814814814815,7.925925925925926,2.074074074074074,3.6259259259259258,5.055555555555555,5.44074074074074,4.537037037037037,4.888888888888889,5.774074074074075,4.885185185185186,5.440740740740742,0.9962962962962962,0.7185185185185186
344,ARSC,1440,2014.264705882353,7.705882352941177,5.735294117647059,2.099117647058824,4.4049999999999985,5.400882352941177,5.4067647058823525,5.083235294117647,5.213823529411765,5.881470588235295,5.294117647058823,5.544117647058823,0.7673529411764705,0.6367647058823528
345,ARSC,1450,2015.6666666666667,16.666666666666668,14.0,2.483333333333333,3.8166666666666664,3.8666666666666667,4.516666666666667,4.033333333333334,3.8166666666666664,5.216666666666667,3.616666666666666,4.216666666666666,1.5,1.1666666666666667
346,ARSC,1460,2017.142857142857,7.0,6.285714285714286,2.1614285714285715,4.768571428571428,5.7542857142857144,5.8428571428571425,4.721428571428571,5.54,6.0,5.464285714285714,5.8,0.5442857142857143,0.34285714285714286
347,ARSC,1470,2018.5,14.75,12.75,1.545,4.175,5.2575,5.71,3.8375000000000004,4.585,5.91,4.6175,5.51,1.255,0.855
348,ARSC,1480,2015.8,14.7,11.4,1.73,3.9300000000000006,5.07,5.26,4.07,4.75,5.9,5.069999999999999,5.370000000000001,0.8400000000000001,0.77
349,ARSC,1490,2014.344827586207,11.862068965517242,9.862068965517242,1.6151724137931036,4.136896551724138,5.237586206896551,5.583448275862067,4.201379310344828,4.994137931034484,5.8100000000000005,5.066896551724139,5.528620689655174,0.8927586206896552,0.566896551724138
350,ARSC,1492,2015.8333333333333,11.375,10.375,1.5675000000000001,3.801666666666666,5.1925,5.520416666666667,4.075833333333334,4.8950000000000005,5.916666666666668,4.914166666666666,5.482916666666668,0.9041666666666663,0.6708333333333333
351,ARSC,1600,2010.3333333333333,70.66666666666667,45.666666666666664,1.3333333333333333,2.533333333333333,3.3333333333333335,3.8333333333333335,2.4999999999999996,3.1999999999999997,4.866666666666666,3.1999999999999997,3.6666666666666665,1.4333333333333333,1.5
352,ARSC,1710,2013.5,14.28125,10.84375,2.315625,3.5312499999999987,4.543749999999999,4.7437499999999995,4.584375,4.590625,5.559374999999999,4.3625,4.86875,1.1496875,1.0084374999999999
353,ARSC,1720,2014.5454545454545,14.454545454545455,11.227272727272727,2.889545454545454,3.896818181818183,4.960454545454545,5.181818181818182,4.844090909090908,5.028181818181818,5.780454545454545,4.784999999999999,5.306818181818182,1.0204545454545455,0.9586363636363638
354,ARSC,1810,2013.5,14.485294117647058,11.191176470588236,1.1749999999999998,4.15,5.149999999999999,5.508823529411765,2.588235294117648,4.439705882352942,5.88970588235294,4.77205882352941,5.504411764705884,1.0352941176470591,0.6955882352941175
355,ARSC,2000,2014.875,15.375,12.75,2.390625,3.7593749999999995,4.93375,4.6743749999999995,4.358125,4.5962499999999995,5.656875,4.712499999999999,5.0275,1.2037500000000003,1.0074999999999998
356,ARSC,2400,2013.625,7.5625,5.625,2.2249999999999996,4.074999999999999,5.2875,5.625,5.075,5.51875,5.9312499999999995,5.48125,5.643749999999999,0.5375,0.43125
357,ARSC,2470,2013.56,7.6,5.72,2.0908,3.7576000000000005,4.8332,5.1012,4.8376,4.9,5.787999999999999,4.7504,5.2200000000000015,0.946521739130435,0.747391304347826
358,ARSC,3100,2013.8275862068965,17.17241379310345,15.137931034482758,2.3724137931034486,4.226551724137931,5.237586206896551,5.263103448275863,4.444827586206896,4.86,5.783793103448278,5.114137931034483,5.382413793103448,0.9031034482758623,0.8044827586206895
359,ARSC,3600,2010.5,7.5,4.5,2.5,4.15,5.2,5.85,5.0,5.0,5.85,5.5,5.65,0.5,0.6
360,ARSC,3700,2013.25,7.25,6.75,3.9,4.75,5.0,5.625,4.625,4.85,5.5,5.050000000000001,5.125000000000001,0.5475,0.505
361,ARSC,4040,2013.5,14.0,13.5,2.3,4.7,5.55,5.25,4.1,4.75,5.9,5.449999999999999,5.8,0.7,0.3
362,ARSC,4700,2011.5,11.5,8.0,4.55,5.1,5.25,5.05,4.95,4.949999999999999,6.0,4.949999999999999,5.300000000000001,1.05,1.1
363,ARSC,4750,2015.8333333333333,9.375,4.791666666666667,1.6712500000000006,4.451249999999999,4.8637500000000005,4.917916666666668,3.3529166666666668,4.707083333333333,5.692916666666666,4.67875,4.945833333333334,0.8922727272727272,0.7377272727272728
364,ARSC,4910,2011.0,8.5,5.5,1.65,4.6,4.65,5.3,3.95,4.949999999999999,6.0,4.85,5.2,1.4,0.55
365,ARSC,5040,2019.0,7.0,3.0,2.0,5.3,6.0,6.0,5.0,5.3,6.0,5.3,6.0,0.5,0.0
366,ARTF,5010,2018.5,2.0,1.0,2.5,5.0,5.5,5.0,5.0,5.5,6.0,5.5,5.5,0.0,0.0
367,ARTF,5021,2018.0,2.0,2.0,2.5,6.0,3.5,6.0,3.0,4.0,6.0,4.0,3.5,1.0,1.5
368,ARTF,5023,2018.0,1.0,1.0,2.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,0.0,0.0
369,ARTF,5024,2018.5,4.0,3.5,2.3,5.0,5.6,5.4,4.65,5.15,5.85,5.15,5.4,0.8,0.5
370,ARTF,5400,2018.0,1.0,1.0,3.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,0.0,0.0
371,ARTF,5453,2015.0,6.0,4.0,3.0,5.8,6.0,6.0,5.8,5.8,6.0,6.0,6.0,0.0,0.0
372,ARTF,5610,2015.857142857143,8.285714285714286,6.285714285714286,2.947142857142857,5.261428571428572,5.485714285714286,5.357142857142857,5.109999999999999,5.11,5.857142857142857,5.267142857142857,5.6000000000000005,0.6685714285714285,0.48571428571428577
373,ARTH,1300,2013.9139784946237,37.36021505376344,23.70967741935484,1.9784946236559147,3.6655913978494623,4.7736559139784935,5.327419354838707,4.107526881720429,4.425806451612901,5.842473118279565,4.374731182795696,5.206451612903223,1.1639784946236558,0.836559139784946
374,ARTH,1400,2014.8280254777071,27.85987261146497,16.681528662420384,1.9656687898089176,4.020955414012739,5.063312101910829,5.400127388535034,4.188535031847133,4.726923076923076,5.859617834394901,4.757133757961782,5.391719745222929,1.0337012987012986,0.7160389610389611
375,ARTH,1509,2018.0,26.22222222222222,20.22222222222222,1.8444444444444446,3.6222222222222222,5.222222222222222,5.622222222222223,3.9777777777777774,4.8999999999999995,5.933333333333334,5.0888888888888895,5.611111111111111,0.9333333333333333,0.577777777777778
376,ARTH,1709,2014.625,14.125,13.625,2.2874999999999996,3.575,4.775,5.512499999999999,4.137499999999999,4.5625,5.8875,4.624999999999999,5.35,1.0125000000000002,0.7875000000000001
377,ARTH,2029,2018.8,25.1,18.6,1.7399999999999998,4.04,4.970000000000001,5.52,4.15,4.84,5.81,4.67,5.37,1.0,0.6900000000000001
378,ARTH,2039,2017.0,19.0,8.333333333333334,2.65,4.0,5.550000000000001,5.55,4.45,5.3,6.0,5.3,5.9,0.8,0.2
379,ARTH,2049,2017.75,16.0,10.5,2.375,4.05,5.65,5.7250000000000005,4.3,5.375,5.875,5.25,5.8,0.7,0.45000000000000007
380,ARTH,2409,2015.0,21.666666666666668,17.833333333333332,2.5666666666666664,3.6999999999999997,4.8500000000000005,5.183333333333333,4.4,4.833333333333333,5.8,4.95,5.233333333333333,0.8999999999999999,0.8999999999999999
381,ARTH,3009,2010.0,17.5,16.0,2.75,3.7,5.25,5.65,5.35,5.5,6.0,5.45,5.699999999999999,0.7,0.55
382,ARTH,3019,2017.5,35.0,14.75,2.4575,4.4,5.5925,5.625,4.5175,5.2575,5.95,5.3575,5.6925,0.83,0.58
383,ARTH,3039,2014.0,28.8,13.4,3.54,4.18,5.44,5.700000000000001,4.92,5.4399999999999995,5.9799999999999995,5.54,5.86,0.6199999999999999,0.32
384,ARTH,3079,2013.8333333333333,26.333333333333332,18.666666666666668,2.9499999999999997,3.9933333333333327,4.245,5.181666666666666,4.526666666666666,4.693333333333333,5.883333333333333,4.3999999999999995,4.631666666666667,1.1083333333333332,1.1133333333333333
385,ARTH,3109,2014.076923076923,17.53846153846154,14.115384615384615,2.579615384615385,4.520384615384615,5.03,4.650384615384616,4.087692307692309,4.828461538461538,5.504230769230769,4.845769230769231,4.980384615384614,1.1738461538461542,1.2161538461538461
386,ARTH,3209,2013.0,26.0,18.0,2.9,4.2,4.8,5.3,5.4,5.2,6.0,4.8,5.2,1.1,0.6
387,ARTH,3309,2014.0,6.0,5.0,4.7,5.2,5.4,5.8,5.8,5.8,6.0,5.6,5.6,0.9,0.9
388,ARTH,3359,2014.0,6.0,2.0,3.5,3.0,5.5,6.0,3.5,5.5,5.0,5.5,5.5,0.7,0.7
389,ARTH,3369,2014.0,6.0,2.0,3.5,3.0,5.5,4.5,4.0,5.0,4.0,5.0,4.5,1.4,0.7
390,ARTH,3419,2015.1666666666667,24.666666666666668,19.166666666666668,2.65,4.316666666666666,4.7250000000000005,4.466666666666666,4.7,4.966666666666667,5.516666666666667,4.691666666666666,4.725,1.1983333333333333,1.2666666666666666
391,ARTH,3509,2013.6666666666667,66.0,41.0,2.3000000000000003,4.0,4.533333333333333,5.1000000000000005,4.4,4.833333333333333,5.566666666666667,4.666666666666667,4.833333333333333,1.1666666666666667,1.1666666666666667
392,ARTH,3519,2013.5,65.0,44.5,2.625,4.05,4.975,5.525,5.050000000000001,5.2749999999999995,5.9,4.9750000000000005,5.425,0.95,0.775
393,ARTH,3539,2014.6666666666667,49.333333333333336,32.333333333333336,2.3333333333333335,4.683333333333334,4.766666666666667,4.45,4.4,4.800000000000001,5.699999999999999,4.683333333333334,4.750000000000001,1.1333333333333335,1.2
394,ARTH,3619,2012.0,37.0,34.5,2.55,4.1,5.1,5.15,5.0,5.25,5.699999999999999,5.0,5.35,1.05,0.8999999999999999
395,ARTH,3729,2014.4,32.6,26.4,2.5,4.08,4.9399999999999995,5.1,4.76,5.3,5.720000000000001,5.02,5.08,1.0,1.02
396,ARTH,3929,2015.1818181818182,24.40909090909091,18.181818181818183,2.5927272727272728,4.225454545454546,5.005454545454547,5.322272727272729,4.708636363636363,5.097727272727273,5.845909090909092,4.925000000000001,5.15909090909091,1.05,1.0154545454545456
397,ARTH,4029,2015.1666666666667,6.166666666666667,5.166666666666667,2.25,4.533333333333333,5.633333333333333,5.733333333333333,4.416666666666667,5.483333333333334,6.0,5.55,5.716666666666666,0.65,0.5666666666666667
398,ARTH,4129,2018.0,10.0,10.0,2.4,3.2,5.4,5.7,5.0,5.0,6.0,5.2,5.9,0.7,0.3
399,ARTH,4169,2018.3333333333333,8.666666666666666,5.0,2.6,4.766666666666667,5.7,5.7,4.933333333333333,5.066666666666667,5.933333333333334,5.166666666666667,5.8999999999999995,0.8333333333333334,0.16666666666666666
400,ARTH,4189,2011.5,32.5,24.0,2.3499999999999996,3.9,4.9,4.55,4.65,5.050000000000001,5.85,4.9,5.15,0.8,0.9
401,ARTH,4199,2019.0,9.0,4.0,2.5,4.8,6.0,5.8,5.3,6.0,6.0,6.0,6.0,0.0,0.0
402,ARTH,4269,2019.0,11.0,3.0,2.7,4.0,5.7,6.0,5.7,5.7,6.0,5.7,6.0,0.5,0.0
403,ARTH,4279,2014.3333333333333,34.0,27.0,2.3000000000000003,4.966666666666667,5.266666666666667,4.633333333333333,4.466666666666668,5.266666666666667,5.666666666666667,5.266666666666667,5.066666666666667,0.9666666666666668,1.1666666666666667
404,ARTH,4309,2013.6666666666667,20.666666666666668,15.666666666666666,2.1999999999999997,4.6000000000000005,4.5,3.0333333333333337,4.766666666666667,4.8999999999999995,4.866666666666666,4.366666666666667,4.066666666666666,1.4666666666666668,1.3333333333333333
405,ARTH,4319,2014.0,26.0,26.0,2.4,4.5,4.3,3.6,5.0,4.3,5.1,4.1,3.8,1.7,1.8
406,ARTH,4329,2012.0,35.0,32.0,2.8,4.6,4.1,2.7,4.8,4.6,5.4,4.0,3.7,1.3,1.5
407,ARTH,4339,2012.6666666666667,15.666666666666666,14.666666666666666,4.1000000000000005,4.6,5.0,5.033333333333332,5.233333333333333,5.333333333333333,5.766666666666667,4.966666666666668,5.266666666666667,1.0999999999999999,0.9333333333333332
408,ARTH,4419,2012.0,25.0,23.0,2.5,3.7,4.9,5.0,5.0,5.0,5.9,4.9,5.0,0.9,1.1
409,ARTH,4459,2014.5,17.5,14.25,2.95,4.45,4.9,5.074999999999999,4.875,5.225,5.6,4.8,4.775,1.25,1.275
410,ARTH,4559,2014.25,29.0,23.25,2.875,4.625,5.300000000000001,5.725,5.325,5.425000000000001,5.875,5.225,5.525,1.0,0.75
411,ARTH,4569,2013.6,28.2,22.6,3.028,4.184,5.292,5.589999999999999,5.01,5.346000000000001,5.901999999999999,5.196,5.506,0.9179999999999999,0.8300000000000001
412,ARTH,4599,2016.3333333333333,25.0,20.666666666666668,2.8333333333333335,4.499999999999999,4.933333333333333,5.533333333333334,5.066666666666667,5.266666666666667,5.866666666666667,5.066666666666666,5.433333333333334,1.0333333333333334,0.8000000000000002
413,ARTH,4609,2015.0,20.0,16.5,3.25,4.8,5.25,5.65,5.4,5.35,6.0,5.2,5.6,0.8500000000000001,0.6
414,ARTH,4639,2013.0,15.0,12.0,3.2,4.8,5.4,5.8,5.1,5.3,5.9,5.3,5.8,0.7,0.5
415,ARTH,4649,2013.3333333333333,28.333333333333332,24.333333333333332,2.3666666666666667,4.7,5.366666666666667,5.766666666666667,4.833333333333333,5.366666666666667,5.933333333333334,5.366666666666667,5.566666666666666,0.7000000000000001,0.5333333333333333
416,ARTH,4669,2015.0,30.0,23.0,2.5,4.6,5.5,5.9,5.1,5.4,6.0,5.3,5.7,0.8,0.6
417,ARTH,4689,2014.0,14.0,8.0,3.0,5.3,5.5,6.0,4.9,5.5,6.0,5.6,6.0,0.5,0.0
418,ARTH,4739,2016.0,13.0,7.0,3.3,4.6,5.9,5.6,5.7,5.9,6.0,5.7,5.9,0.5,0.4
419,ARTH,4749,2014.0,11.0,10.0,2.7,4.4,5.3,4.9,5.4,4.6,6.0,4.2,4.9,1.4,0.9
420,ARTH,4769,2014.0,15.5,13.5,5.449999999999999,3.9,4.9,5.15,5.3,5.25,5.65,4.9,5.3,1.1,0.85
421,ARTH,4909,2017.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,
422,ARTH,4919,2014.2307692307693,13.038461538461538,11.26923076923077,2.792307692307692,4.323076923076923,5.21923076923077,5.084615384615385,5.015384615384615,5.265384615384614,5.76923076923077,5.042307692307692,5.257692307692308,0.8480769230769231,0.7961538461538462
423,ARTH,4929,2014.171875,17.96875,13.765625,3.0701562499999993,4.6421875,5.194218750000001,5.216875000000002,4.900625000000001,5.339843749999999,5.830624999999997,5.193593749999999,5.288750000000002,0.8559677419354838,0.8411290322580645
424,ARTH,4939,2014.0,13.0,10.3,4.04,5.5200000000000005,5.6,5.83,4.850000000000001,5.46,5.97,5.609999999999999,5.6899999999999995,0.5800000000000001,0.54
425,ARTH,5029,2018.0,5.0,5.0,2.4,4.4,6.0,6.0,4.4,5.6,6.0,5.0,6.0,0.6,0.0
426,ARTH,5169,2018.5,1.5,1.5,3.75,5.25,5.75,6.0,4.0,5.25,6.0,5.25,6.0,0.25,0.0
427,ARTH,5269,2019.0,1.0,1.0,3.0,5.0,6.0,,5.0,6.0,6.0,6.0,6.0,0.0,0.0
428,ARTH,5929,2018.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,5.333333333333333,5.833333333333333,6.0,4.333333333333333,5.833333333333333,6.0,5.166666666666667,5.833333333333333,0.16666666666666666,0.16666666666666666
429,ARTH,5949,2014.0,7.6,5.0,3.16,4.5,4.54,4.2,4.24,4.82,4.66,4.7,4.38,0.7,1.16
430,ARTH,6929,2014.2307692307693,10.384615384615385,9.0,3.8969230769230765,4.446923076923077,5.181538461538461,5.516153846153846,5.474615384615385,5.343076923076922,5.682307692307693,5.0030769230769225,5.356153846153846,0.8615384615384615,0.7223076923076922
431,ARTH,6939,2014.516129032258,8.64516129032258,6.806451612903226,3.556451612903226,4.599999999999999,5.1000000000000005,5.1499999999999995,5.029032258064517,5.1000000000000005,5.545161290322581,4.9870967741935495,5.132258064516129,0.9612903225806453,0.9258064516129033
432,ARTH,6959,2017.0,1.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,
433,ARTS,1002,2012.5,12.55,9.5,3.4200000000000004,5.21,4.999999999999999,5.09,4.115,4.800000000000001,5.764999999999999,5.029999999999999,5.159999999999999,0.8049999999999999,0.945
434,ARTS,1003,2015.5882352941176,16.205882352941178,11.794117647058824,2.584411764705882,4.824411764705883,5.167647058823531,5.152941176470589,3.6508823529411765,5.1499999999999995,5.8882352941176475,5.387352941176471,5.365588235294118,0.7157575757575757,0.826060606060606
435,ARTS,1010,2014.31,18.93,14.26,3.996700000000002,5.291599999999997,4.855500000000001,5.011500000000001,4.028,4.4526,5.721200000000002,4.509200000000001,5.017800000000002,1.1812000000000007,0.9663000000000003
436,ARTS,1012,2015.157894736842,18.80263157894737,9.013157894736842,2.7474666666666656,4.791333333333333,4.889466666666669,4.944266666666668,3.762533333333332,4.685466666666667,5.753066666666668,5.032533333333333,5.039333333333333,0.8747887323943663,0.9018055555555556
437,ARTS,1020,2014.5866666666666,17.973333333333333,14.066666666666666,3.580810810810812,5.1447297297297325,5.120945945945945,5.253243243243245,4.1045945945945945,4.403918918918919,5.838918918918919,4.638648648648649,5.3016216216216225,1.1774324324324323,0.8677027027027028
438,ARTS,1030,2013.25,17.5,15.0,3.8,4.625,4.7749999999999995,5.325,4.05,4.825,5.949999999999999,4.55,5.15,1.325,1.1
439,ARTS,1171,2015.274193548387,17.516129032258064,11.596774193548388,2.57241935483871,5.032580645161291,4.877096774193549,5.035161290322581,3.635967741935482,4.683548387096775,5.768064516129034,4.988225806451615,5.045161290322579,0.9517741935483871,0.9193548387096772
440,ARTS,1202,2012.7692307692307,11.884615384615385,9.423076923076923,3.3615384615384607,5.246153846153846,5.192307692307692,5.042307692307692,4.342307692307693,4.915384615384616,5.823076923076922,5.046153846153846,5.176923076923078,0.9000000000000001,0.8269230769230768
441,ARTS,1212,2015.1698113207547,16.056603773584907,11.471698113207546,3.094528301886793,4.96547169811321,5.260566037735849,5.156415094339623,3.8766037735849057,4.990754716981134,5.795283018867927,5.2622641509433965,5.370943396226417,0.8728846153846155,0.857692307692308
442,ARTS,1514,2015.12,15.32,11.32,3.0403999999999995,4.7888,5.0328,5.2048000000000005,3.6924,4.592399999999999,5.792800000000001,5.0476,5.1612,0.9712,0.8907999999999998
443,ARTS,1875,2014.775,15.6,11.775,3.7267500000000005,5.137250000000001,5.254,5.2992500000000025,3.740750000000001,4.896000000000001,5.794000000000002,5.2875000000000005,5.37425,0.8459999999999999,0.7959999999999998
444,ARTS,2002,2013.0,13.681818181818182,11.090909090909092,3.722727272727272,5.422727272727273,5.418181818181818,5.2272727272727275,4.609090909090909,5.300000000000001,5.85,5.404545454545455,5.44090909090909,0.8136363636363637,0.7909090909090909
445,ARTS,2022,2017.5,17.25,12.5,3.01,5.3275,4.6450000000000005,4.5425,3.6975,4.1275,5.5,4.5625,4.745,1.0975000000000001,1.1275
446,ARTS,2085,2014.5,12.944444444444445,10.555555555555555,4.433333333333333,5.25,5.355555555555555,5.294444444444444,4.494444444444444,5.122222222222223,5.755555555555556,5.338888888888889,5.388888888888889,0.7911111111111113,0.8938888888888888
447,ARTS,2095,2014.5,14.666666666666666,11.333333333333334,4.533333333333333,5.446111111111112,5.337777777777777,5.152777777777779,4.404444444444443,5.473888888888888,5.7683333333333335,5.358333333333333,5.388888888888889,0.7616666666666669,0.8316666666666667
448,ARTS,2126,2013.8709677419354,16.903225806451612,13.193548387096774,2.808709677419355,4.858064516129033,5.2,5.342903225806452,4.194516129032258,4.959032258064515,5.859032258064518,5.167741935483871,5.3345161290322585,0.8712903225806451,0.796451612903226
449,ARTS,2171,2014.2162162162163,14.72972972972973,10.621621621621621,3.6397297297297295,5.448648648648648,4.9505405405405405,5.2594594594594595,4.15054054054054,4.997297297297297,5.738648648648652,5.135135135135136,5.1,0.7756756756756756,0.7875675675675676
450,ARTS,2184,2014.5,8.0,7.5,3.65,5.449999999999999,5.35,5.6,4.3,5.25,5.95,5.4,5.550000000000001,1.0,1.0
451,ARTS,2191,2014.2631578947369,16.157894736842106,12.0,3.127368421052631,5.576315789473684,4.44578947368421,4.677894736842105,4.033157894736843,4.148421052631579,5.390526315789475,4.395789473684211,4.488421052631579,1.103157894736842,1.1652631578947368
452,ARTS,2202,2013.5,14.0,11.285714285714286,4.007142857142857,5.3571428571428585,5.249999999999999,5.2,4.814285714285715,5.3,5.778571428571429,5.107142857142857,5.335714285714286,0.9071428571428571,0.9
